|107188|||"Firma ""GORGIEL"""|Bogdan Gorgiel|ul. Obuwnicza 10/10A||PL|26-110|SKARŻYSKO-KAMIENNA|C|41/252-14-79||
|107189|||"""Zielonogórskie Wodociągi i Kanal|Spółka z ograniczoną odpowiedzialno|ul. Zjednoczenia 110 A||PL|65-120|ZIELONA GÓRA|C|||
|107190|||DELTA INWEST|Techniki instalacyjno-|ul. Żeromskiego 6A||PL|62-025|KOSTRZYN WLKP.|C|818-84-12||
|107191|||Miejskie Przedsiębiorstwo|Wodociągów i Kanalizacji|ul.Ustronie 2a||PL|87-300|BRODNICA|C|||
|107192|||GMINA RYMANÓW|ul.Mitkowskiego 14a|||PL|38-480|RYMANÓW|C|||
|107193|||Hydrosolar Spółka z o.o.,|Sp.k.|ul. Stoczniowców 5||PL|30-709|KRAKÓW|C|(12) 423 50 46||
|107194|||Polskie Składy Armatury Spółka|z o.o.|ul.Kaszubska Droga 20||PL|80-209|Chwaszczyno|C|||
|107195|||EkoWodrol Sp. z o.o.||ul. Słowiańska 13||PL|75-846|KOSZALIN|C|94/384-60-54||
|107196|||TERLAN|Spółka z Ograniczoną Odpowiedzialno|ul.Przemyska 5||PL|61-324|POZNAŃ|C|||
|107197|||GRUPA WEBA Spółka z|ograniczoną odpowiedzialnością|ul. Krańcowa 24||PL|61-037|Poznań|C|61/815-86-00||
|107198|||Wałbrzyskie Przedsiębiorstwo|Wodociagów i Kanalizacji|Al. Wyzwolenia 39||PL|58-300|WAŁBRZYCH|C|74/84-230-51||
|107199|||Przedsiębiorstwo Produkcyjno-|"Usługowo- Handlowe ""WOLIMEX"""|ul. Tarnowska 33||PL|34-600|LIMANOWA|C|(18)33 76 100||
|107200|||Skanska Spółka Akcyjna||Aleja Solidarności 173||PL|00-877|WARSZAWA|C|||
|107201|||ZRUG Spółka z o.o.||ul.Składowa 5B||PL|61-016|POZNAŃ|C|||
|107202|||Zakład Komunalny||ul. Poznańska 2||PL|62-025|KOSTRZYN WLKP.|C|||
|107203|||ENKO Spółka Akcyjna||ul. Dojazdowa 10||PL|44-101|GLIWICE|C|(32)232 18 36||
|107204|||ZIEL-GAZ KAZIMIERZ ZIELIŃSKI|i WSPÓLNICY Spółka Jawna|ul. Forteczna 22A||PL|32-086|WĘGRZCE|C|(12)285-94-04||
|107205|||Zakład Wodociagów i|Kanalizacji Sp. z o.o.|ul.Golisza 10||PL|71-682|SZCZECIN|C|91/4221261||
|107206|||PROTERM Barczewski,Kaczmarek|Kłos Sp.J|ul.Górzyskowo 12||PL|85-157|BYDGOSZCZ|C|||
|107207|||"PHP ""HYDRO"""|Eugeniusz&Arkadiusz Dobroń|ul. Gronowska 4A||PL|64-100|LESZNO|C|065/52-54-100||
|107208|||Przedsiębiorstwo Budowlane|"""JANBUD"" Sp. z o.o."|ul. Okrzei 104||PL|68-200|ŻARY|C|0684705220||
|107209|||"Z.H.U.""ANA"" s.j. J.Rzechuła-"|M.Rzechuła-A.l.Wasiulewska|ul. Bryczkowskiego 1A||PL|70-888|SZCZECIN|C|91/46-20-358||
|107210|||Miejskie Przedsiębiorstwo|Wodociągów i Kanalizacji S.A.|ul. Senatorska 1||PL|30-106|KRAKÓW|C|(12) 637 56 96||
|107211|||UNIMAX S.A.||ul. Okrzei 35||PL|25-526|KIELCE|C|41/368-08-54||
|107212|||Ins Metal-Armatura|Jadwiga Greczyn|ul.Towarowa 14||PL|10-417|Olsztyn|C|89/538-86-54||
|107213|||Wodociągi Dębickie Spółka z|ograniczoną odpowiedzialnością|ul. Kosynierów Racławickich 35||PL|39-200|DĘBICA|C|(14) 67 05 171||
|107214|||Bims Plus FHH Spółka z|ograniczoną odpowiedzialnością|ul. Toruńska 151||PL|85-880|BYDGOSZCZ|C|052/326-96-47||
|107215|||Agencja Usługowo- Handlowa GES|Grendysz Kazimierz|ul. Zakładowa 2||PL|45-122|OPOLE|C|(077) 454 72 21||
|107217|||Przedsiębiorstwo Wodociągów|i Kanalizacji Sp. z o.o.|ul. Przemysłowa 4||PL|99-300|KUTNO|C|24/253-34-89||
|107218|||TADMAR Sp. z o.o.|Hurtownia Stargard Szczeciński|ul.Limanowskiego 32||PL|73-110|STARGARD SZCZECIŃSKI|C|||
|107219|||Polski Koncern Naftowy ORLEN|Spółka Akcyjna|ul.Chemików 7||PL|09-411|PŁOCK|C|||
|107220|||Zakład Instalacji Sanitarnych|Waldemar Mróz|ul. 11 Listopada 50||PL|07-410|OSTROŁĘKA|C|029/760-56-04||
|107221|||Wodociągi Zachodniopomorskie|Spółka z o.o.|ul. I Brygady Legion 8-10||PL|72-100|GOLENIÓW|C|91/418-44-31||
|107222|||PROMAR Zakład Usługowy|Krzysztof Prokopczyk|ul. Skaryszewska 6||PL|26-600|RADOM|C|48/365-11-91||
|107223|||BIMS PLUS FHH Spółka z|ograniczoną odpowiedzialnością|Stanowice, ul. Klonowa 1||PL|55-200|OŁAWA|C|71/301-11-26||
|107224|||"""SANITECH"" Przemysław Ordon"|Czestochowa|ul.Św.Rocha 130||PL|42-202|CZĘSTOCHOWA|C|(34) 368 00 74||
|107225|||Przedsiębiorstwo Wodociągów i|Kanalizacji Sp. z o.o.|ul. ks. B.Jaśkowskiego 14||PL|88-100|INOWROCŁAW|C|52/357-40-71||
|107226|||Strabag Sp. z o.o.||ul.Parzniewska 10||PL|05-800|PRUSZKÓW|C|(22 71 44 800||
|107227|||Przedsiębiorstwo Wodociągów i|Kanalizacji Spółka z o.o.|ul.Bugno 2||PL|78-400|SZCZECINEK|C|||
|107228|||Zakład Instalacji Wod.-Kan.,|C.O., i Gaz|ul. Wyzwolenia 22||PL|43-190|MIKOŁÓW|C|(32) 22 60 900||
|107229|||"""TERMAPOL""Technika Grzewcza"|i Sanitarna Włodzimierz Galach|ul. Dzieci Polskich 16||PL|97-200|TOMASZÓW MAZowiecki|C|||
|107230|||CEZ Chorzów|"""ELCHO"" Spółka z ograniczoną"|ul.Marii Skłodowskiej-Curie 30||PL|41-503|CHORZÓW|C|(32) 770 42 30||
|107231|||Miejskie Przedsiębiorstwo Wodociągó|i Kanalizacji w Lublinie Sp. z o.o|Al. J.Piłsudskiego 15||PL|20-407|LUBLIN|C|||
|107232|||AWK Armatura Wodociągi i|Kanalizacja Kozioł Andrzej|ul. Ślężna 146-148||PL|53-111|WROCŁAW|C|71/391-26-76||
|107233|||Przedsiębiorstwo Komunalne|Spółka z o.o.|ul. Ratuszowa 3||PL|64-510|WRONKI|C|67/254-01-63||
|107234|||Przedsiębiorstwo Handlowo-|Instalacyjne INSTALACJA Antoni|ul. Marecka 68 A||PL|05-220|ZIELONKA|C|||
|107235|||RUREX Sp. z o.o.||ul. Bodycha 8A||PL|05-816|OPACZ|C|22/723-00-57||
|107236|||Zakład Usług Wykonawczych w|zakresie instalacji rurowych|ul. Heleny Rzepeckiej 21||PL|60-465|POZNAŃ|C|||
|107237|||Komunalne Przedsiębiorstwo|Wodociągów i Kanalizacji|ul. Powstańców Wlkp. 76||PL|89-200|SZUBIN|C|052-391-03-60||
|107238|||PGKiM Spółka z organiczoną odpowied|w Drezdenku|ul Pierwszej Brygady 21a||PL|66-530|DREZDENKO|C|095-762-07-55||
|107239|||Przedsiębiorstwo Komunalne|Spółka z o.o.|ul. Fabryczna 5||PL|63-300|PLESZEW|C|062/74-22-151||
|107240|||BIMS PLUS FHH spółka z|ograniczoną odpowiedzialnością|ul. Mikołowska 31||PL|41-400|MYSŁOWICE|C|(32) 731 41 00||
|107241|||Przedsiębiorstwo Budowlane|"""BUDOMONT"" Spółka z ograni"|ul. Polna 3a||PL|37-100|ŁAŃCUT|C|(17) 225 66 87||
|107242|||RZOŃCA Sp. z o.o.STARY NUMER!!!(40||ul.Żabia 2a||PL|18-400|ŁOMŻA|C|085/745-46-56||
|107243|||Zakład Budowlany|Stanisław Andrysiewicz|ul. Kopernika 32||PL|39-400|TARNOBRZEG|C|||
|107244|||BOHAMET SPÓŁKA AKCYJNA||ul. Toruńska 2,Ciele||PL|86-005|BIAŁE BŁOTA|C|52/32-03-919||
|107245|||Gniewińskie Przedsiębiorstwo|Komunalne Sp. z o.o|Kostkowo, ul. Wejherowska 24||PL|84-250|GNIEWINO|C|||
|107246|||Zakład Produkcyjno- Usługowo-|"Handlowy ""KUBAPOL"""|Dobieszyn 102||PL|38-460|JEDLICZE|C|(18) 435 24 02||
|107247|||PHU EKOMA|s.c.K.H.A. Kiełtyka|ul.Przyczółkowa 152||PL|02-968|WARSZAWA|C|022/894-64-47||
|107248|||Zakład Wodociągów|i Kanalizacji Spółka z o.o.|ul. Podmiejska 3||PL|78-500|DRAWSKO POMORSKIE|C|094/363-34-67||
|107249|||SYSTEM Firma Handlowo-Usługowa||ul. Słupska 1||PL|93-457|ŁÓDŹ|C|042 684-33-00||
|107250|||Przedsiębiorstwo Gospodarki Komunal|i Mieszkaniowej w Sandomierzu Sp.|ul.Przemysłowa 12||PL|27-600|SANDOMIERZ|C|015/832-23-26||
|107251|||PIB INFRA Sp. z o.o.||ul. Podmiejska 15c||PL|66-400|GORZÓW WLKP.|C|0957322251||
|107252|||KANWOD SP. J. Przedsiębiorstwo|Robót Sanitarnych|ul. Zimna 7||PL|65-707|ZIELONA GÓRA|C|0683282470||
|107253|||"Przedsiębiorstwo ""WOD-INŻ"""|Sp. z o.o.|ul. Modlińska 270||PL|03-152|WARSZAWA|C|22/614-89-95||
|107254|||Metrolog Sp. z o.o.||ul. Kościuszki 97||PL|64-700|CZARNKÓW|C|0-67 255-34-39||
|107255|||Przedsiębiorstwo Komunalne|Sp. z o.o.|ul. Studziwodzka 37||PL|17-100|BIELSK PODLASKI|C|||
|107256|||Dolnośląska Spółka Gazownictwa|Sp. z o.o. Oddział|||PL|59-900|ZGORZELEC|C|075 / 7722358||
|107257|||Saint Gobain Polska Sp. z o.o.||ul. Szklanych Domów 1||PL|42-530|Dąbrowa Górnicza|C|071/33-46-361||
|107259|||BUDIMEX DROMEX SA||ul. Wołowska 92a||PL|60-167|POZNAŃ|C|||
|107260|||SANPOL Sp. z o.o.||ul. Pokrzywno 8||PL|61-315|POZNAŃ|C|71/37-08-700||
|107261|||Muehsam Jan Krzysztof i Wspólnicy S||ul. Patriotów 341||PL|04-760|WARSZAWA|C|022 / 517 30 40||
|107262|||Rejonowe Przedsiębiorstwo Wodociągó|i Kanalizacji w Tychach S.A.|ul. Sadowa 4||PL|43-100|TYCHY|C|(32) 325 70 78||
|107263|||Budimex Dromex S.A.|Oddział Zachodni|ul. Wołkowyska 92a||PL|60-167|POZNAŃ|C|061/810-17-34||
|107264|||Calanbau TPI||ul. Aleje Jerozolimskie 200||PL|02-486|WARSZAWA|C|022578-12-73||
|107265|||Miejskie Przedsiębiorstwo|Wodociagów i Kanalizacji Sp. z o.o.|ul. Cicha 8||PL|26-110|SKARŻYSKO-KAMIENNA|C|0041/253 22 73||
|107266|||RESPOL EXPORT-IMPORT Sp.z o.o.||ul Bukowiecka 73||PL|83-893|WARSZAWA|C|(22) 265 95 34||
|107267|||Miejskie Przedsiębiorstwo|Gospodarki Komunalnej Sp. z o.o.|ul.Stefana Okrzei 6||PL|73-110|STARGARD SZCZECIŃSKI|C|091/577-18-72||
|107268|||"""Instalator"" Spółka"|z ograniczoną|ul. Pszczyńska 20||PL|43-175|WYRY|C|(32) 326 09 93||
|107269|||Zakład Usług Komunalnych|Sp. z o.o.|ul. Wyzwolenia 15||PL|62-070|DOPIEWO|C|61/81-48-231||
|107270|||INTERAM Przedsiębiorstwo|Handlowo-Usługowe|ul. Krzemieniecka 60 a||PL|54-613|WROCŁAW|C|071/78-78-333||
|107271|||REMY Sp. z .o.o.||Głogów, ul. Żukowicka 1||PL|67-231|ŻUKOWICE|C|076/747-72-70||
|107272|||Miejskie Przedsiębiorstwo Wodociągó|i Kanalizacji Spółka z o.o.|ul. Toruńska 146||PL|87-800|WŁOCŁAWEK|C|||
|107273|||NAFTOREMONT Sp. z o.o.||ul. Zglenickiego 46||PL|09-411|PŁOCK|C|058/324 23 99||
|107274|||Instal-Bud sp.j.|Dorota i Franciszek Poschwald|ul. Mickiewicza 4/3||PL|64-300|NOWY TOMYŚL|C|604 216-994||
|107275|||Przedsiębiorstwo Budownictwa|Wodnego w Warszawie SA|ul. Modlińska 17||PL|03-199|WARSZAWA|C|022/811-78-21||
|107276|||ZŁOTE RUNO Sp. z o.o.||Koszykowa 59/2||PL|00-660|WARSZAWA|C|||
|107277|||Zakład Wodociągów|i Kanalizacj Spółka z|ul. 1-go Maja 8||PL|47-400|RACIBÓRZ|C|(32) 415 26 70||
|107278|||PLAST-BUD Zofia i Kazimierz|Olszewscy Spółka Jawna|ul.Bielińska 2||PL|06-400|CIECHANÓW|C|||
|107279|||Przedsiębiorstwo Inżynieryjno-|"Projektowe ""BinŻ"" Sp. z o.o."|ul. Olsztyńska 3||PL|97-400|BEŁCHATÓW|C|044/635-60-64||
|107280|||PCC Rokita S.A.||ul. Sienkiewicza 4||PL|56-120|BRZEG DOLNY|C|667650314||
|107281|||Przedsiębiorstwo Robót|Inżynieryjnych Spółka z o.o.|ul. Komunalna 8||PL|62-700|TUREK|C|063/278-43-67||
|107282|||ENGIE Technika Instalacyjna|Sp. z o.o.|ul. Czerniakowska 58||PL|00-717|WARSZAWA|C|223318682||
|107283|||Operator Gazociągów Przesyło-|wych Gaz- System S.A.|ul. Wodzisławska 54||PL|44-266|ŚWIERKLANY DOLNE|C|(32) 439 25 00||
|107284|||Zakład Produkcyjno- Handlowy|"""ZAB- BUD"" Maria Szymborska"|ul. Wiejska 14||PL|41-800|ZABRZE|C|(32) 271 33 97||
|107285|||TKT Engineering Sp. z o.o.|ul. Pryzmaty 4|||PL|02-226|WARSZAWA|C|22 / 485 40 00||
|107286|||Firma Handlowo- Usługowa|INSTAL SOCHA Spółka Jawna|ul. Piłsudskiego 25||PL|38-200|JASŁO|C|(13) 446 54 66||
|107287|||"""POL-PLUS"" Systemy Grzewcze"|Sp. z o.o.|ul. Objazdowa 6||PL|65-752|ZIELONA GÓRA|C|068/453-55-55||
|107288|||"""DOMAR"" Kazimierz Domaracki"||Tatów 3||PL|76-039|BIESIEKIERZ|C|94/31-60-943||
|107289|||Tad- Bud Spółka|z ograniczoną|ul. Krakowska 1||PL|33-113|ZGŁOBICE|C|||
|107290|||Zakład Gospodarki Komunalnej||ul. Pocztowa 2||PL|89-410|WIĘCBORK|C|052/389-61-60||
|107291|||SANITEX Sp. z o.o.||ul. Niemcewicza 5||PL|66-400|GORZÓW WLKP.|C|095 / 72-77-055||
|107292|||Przedsiębiorstwo Robót Wodnych|"i Ekologicznych ""EKO-WOD"""|ul. Towarowa 12-14||PL|58-100|ŚWIDNICA|C|074/852-40-15||
|107293|||JARO Spółka Akcyjna||Jaroszów 130C||PL|58-120|JAROSZÓW|C|07/854-98-15||
|107294|||Firma Gutkowski||ul. 17 Stycznia 92||PL|64-100|LESZNO|C|065/525-67-57||
|107295|||Zakład Komunalny w Halinowie||ul. Józefa Piłsudskiego 77||PL|05-074|HALINÓW|C|22/760 40 15||
|107296|||Przedsiębiorstwo Wodociągów|"i Kanalizacji ""NYSA"""|ul. Bohaterów Getta 1A||PL|59-900|ZGORZELEC|C|75/645-68-60||
|107297|||Przedsiębiorstwo Budownictwa|Górniczego i Enenrgetycznego|ul. Młodych Enenrgetyków 3||PL|59-916|BOGATYNIA|C|75/772-38-22||
|107298|||PRIM Spółka Akcyjna||ul. Fabryczna 8||PL|41-404|MYSŁOWICE|C|(32) 317 05 97||
|107299|||Veolia Water Technologies Sp. z o.||ul. Puławska 2||PL|02-566|Warszawa|C|||
|107300|||Przedsiębiorstwo Wodociagów|i Kanalizacji Sp. z o.o.|ul. Słowackiego 29||PL|17-200|HAJNÓWKA|C|085/682-39-00||
|107301|||"P.P.H.U. ""NIEWIADOMSKI"""|Władysław Niewiadomski|ul. Pamiątkowa 32||PL|66-300|MIĘDZYRZECZ|C|95/742-93-71||
|107302|||Przedsiębiorstwo Wodociągów|i Kanalizacji Spółka z o.o.|ul. Iglasta 5||PL|27-200|STARACHOWICE|C|41/274-53-24||
|107303|||Volkswagen Poznań Sp. z o.o.||ul. Warszawska 349||PL|61-060|POZNAŃ|C|61/876-15-51||
|107304|||"P.H.U. ""ASBUD"" S.C."|ul. Bluszczowa 17|||PL|62-200|GNIEZNO|C|||
|107305|||TAKO AR Sp. z o.o.||ul. Pełczyńska 8||PL|51-180|WROCŁAW|C|||
|107306|||"Elektrociepłownia ""Będzin"""||ul. Małobądzka 141||PL|42-500|BĘDZIN|C|(32)26 79 943||
|107307|||"PPUH ""M&R"" Spółka Jawna Rybka"|Kazimierz, Szczyrek Ryszard|ul. Peryferyjna 14||PL|25-562|KIELCE|C|41/344-33-75||
|107308|||Zakład Produkcyjno-Usługowo-|"Handlowy ""JONKA"" Maria Adamowic|ul.Rynkowska 2-4||PL|85-569|BYDGOSZCZ|C|52 / 327-11-52||
|107309|||Zakład Wodociągów i Kanalizacji|w Krynicy Zdroju|ul. Józefa Kraszewskiego 37||PL|33-380|KRYNICA ZDRÓJ|C|||
|107310|||Polimex-Mostostal S.A.|ul. Czackiego 15/17|||PL|00-950|WARSZAWA|C|||
|107311|||Przedsiębiorstwo Wielobranżowe EKO-|"""EKO-BUD"" S.C. A. A. Zagrobelni"|ul. Lechicka 58||PL|75-845|KOSZALIN|C|94/347-10-00||
|107312|||Grodziskie Przedsiębiorstwo|Komunalne Spółka z o.o.|ul. Kościańska 32||PL|62-065|GRODZISK WLKP.|C|61/44-47-186||
|107313|||Jarosław Halarewicz,|Henryk Bogusz BOHAMET-|||PL|86-005|BIAŁE BŁOTA|C|52/58 16 755||
|107314|||"""ANDAREX"" D. Nazarczuk"|A. Mosiejczuk spółka jawna|ul.Asfaltowa 16||PL|05-070|SULEJÓWEK|C|22/783 20 49||
|107315|||Miejski Zakład Wodociągów|i Kanalizacji Sp. z o.o.|ul. Św.Maksymiliana Kolbe 25 A||PL|32-650|KĘTY|C|(33) 845 22 78||
|107316|||"F.U.H ""Monter"""|Artur Kasprzyk|ul. Matejki 6||PL|32-700|BOCHNIA|C|601594472||
|107317|||Miejski Zakład Wodociągów|i Kanalizacji Sp. z o.o.|ul. Podlesie 30||PL|34-130|KALWARIA ZEBRZYDOWSKA|C|(33) 876-61-35||
|107318|||Therm-Instal||ul. Piłsudskiego 143||PL|92-236|ŁÓDŹ|C|606-332-906||
|107319|||"""MANICO"" Mariusz Niełacny"||ul. 11 Listopada 20/10||PL|74-101|GRYFINO|C|91/416-46-51||
|107320|||Instal Kraków S.A.||ul. Konstantego Brandla 1||PL|30-732|KRAKÓW|C|(12) 652 22 99||
|107321|||HTI BP Spółka z ograniczoną|odpowiedzialnością ZACHÓD|ul. Wichrowa 28||PL|60-449|POZNAŃ|C|||
|107322|||Warbud S.A.||ul. Domaniewska 32||PL|02-672|WARSZAWA|C|||
|107323|||Przedsiębiorstwo|"""Wisła Armatura"" S.C."|ul.Szyby Rycerskie 22K||PL|41-909|Bytom|C|(32) 32 246 20||
|107324|||Zakład Wodociągów i Usług|Komunalnych|ul. Betonowa 1A||PL|86-005|BIAŁE BŁOTA|C|||
|107325|||"Przedsiębiorstwo Usługowe ""EKOKAN|Sp. z o.o.|ul. Kwiatkowskiego 8||PL|33-101|TARNÓW|C|(14) 637 45 98||
|107326|||Prom Dragon Sp. z o.o.||ul. Zebrzydowicka 117||PL|44-200|RYBNIK|C|(32) 739 55 57||
|107327|||INTERIDE Sp. z o.o.||ul. Gałczyńskiego 15||PL|81-198|SUCHY DWÓR|C|58/665 73 17||
|107328|||HYDRO-VACUUM S.A.||ul. Droga Jeziorna 8||PL|86-303|GRUDZIĄDZ|C|56/4507 400||
|107329|||VALMARK SP. Z O.O.|ul. Jutrzenki 21|||PL|02-230|WARSZAWA|C|22/868 58 58||
|107330|||BIMS PLUS FHH SP.Z.O.O||ul. Papiernicza 7||PL|92-312|ŁÓDŹ|C|042/649-30-33||
|107331|||Instalator|Maria Chorągwicka- Krzysztoń|ul. Pszczyńska 20||PL|43-175|WYRY|C|(32) 323 04 35||
|107332|||SWISS KRONO Sp. z o.o.||ul. Serbska 56||PL|68-200|ŻARY|C|||
|107333|||Edytmark, Bogacki Marek||ul.Graniczna 8||PL|34-120|Roczyny|C|602470958||
|107334|||Wilga Sp. z o.o.||ul. Jagiellońska 59/ 65||PL|42-200|CZĘSTOCHOWA|C|(32) 354 04 04||
|107335|||BMsonic Biotechnika s.c.|K. Małecki, J.Bogdański|ul. Krzywa 30||PL|05-092|Łomianki|C|||
|107336|||Watertech D.Grzelak-Kowalczyk||ul.Świtezianki 16||PL|91-496|ŁÓDŹ|C|042-6588511||
|107337|||Przedsiębiorstwo Gospodarki Komunal|i Mieszkaniowej Staszów|ul.Wojska Polskiego 3||PL|28-200|STASZÓW|C|015-8642641||
|107338|||P.P.U.H. Supron 1 Sp. Jawna|Z. Piasny, Z. Czarnota|ul. Kluczewska 3||PL|32-300|OLKUSZ|C|(32) 64 55 222||
|107339|||HSH Spółka Cywilna|J.Sztrąf T.Pietrzak|ul. Kolumny 253||PL|93-647|Łódź|C|042-6499688||
|107340|||ENBE S.C.||ul. Rzemieślnicza 3||PL|81-855|SOPOT|C|058/551-70-99||
|107341|||Zakład Usług Budowlanych|"""INWOKAN"""|ul. Różana 5||PL|07-200|WYSZKÓW|C|||
|107342|||Goleniowskie Wodociągi i|Kanalizacja Sp. z o.o.|ul. I Brygady Legionów 18a||PL|72-100|GOLENIÓW|C|91/881 23 28||
|107343|||Rewital-Serwis Sp. z o.o.||ul. Ks.mjr.K.Woźniaka 7||PL|40-389|KATOWICE|C|(32) 759 30 05||
|107344|||PPHU JANCZES|Czesław Morawiec|ul. Partyzancka 17/19||PL|95-200|PABIANICE|C|||
|107345|||EKOINSTAL Sp. z o.o.||Sierakowice Prawe 141 D||PL|96-100|SKIERNIEWICE|C|||
|107346|||Przedsiębiorstwo Budowlano-|"Melioracyjne ""TOLOS"" Sp. J."|os. Ks. Władysława 8D 10||PL|44-240|ŻORY|C|||
|107347|||Euroglas Polska Sp.z.o.o||Osiedle Niewiadów 65||PL|97-225|Ujazd|C|044/7194500||
|107348|||HTI BP sp. z o.o. Południe|Spółka Komandytowa|ul. Stoczniowców 5||PL|30-709|Kraków|C|||
|107349|||Miejski Zakład Gospodarki|Komunalnej Sp. z o.o.|ul. Konstruktorów 2||PL|67-100|NOWA SÓL|C|||
|107350|||HTI BP Spółka z ograniczoną|odpowiedzialnością|ul.Przywidzka 4||PL|80-174|Gdańsk|C|58/66-87-176||
|107351|||HTI BP Spółka z ograniczoną|odpowiedzialnością Śląsk|Stanowice, ul. Klonowa 1||PL|55-200|Oława|C|71/301-11-15||
|107352|||HTI BP Spółka z ograniczoną|odpowiedzialnością CENTRUM SP.k|ul.Papiernicza 7||PL|92-312|Łódź|C|||
|107353|||HTI BP Spółka z ograniczoną|odpowiedzialnością Warszawa|ul. Cieślewskich 44||PL|03-017|Warszawa|C|22/510-78-22||
|107354|||Zakład Usług Energetycznych|"""Wod Rem"" Sp. z o.o."|ul. Chemików 1||PL|37-310|Nowa Sarzyna|C|(17) 24 07 844||
|107355|||Hurtownia materiałów instalacyjnych|"""PIKUŁA"" Sp. z o.o."|ul.Przemysłowa 9||PL|38-200|Jasło|C|||
|107356|||"PHU ""HYDRAULIK"" SP.J. Kazimierz|Renata Konat GRUPA SBS|ul. Chojnicka 81||PL|89-500|Tuchola|C|660045236||
|107357|||HYDROSOLAR Sp.z o.o. MAŁOPOLSKA Sp.||Stoczniowców 5||PL|30-709|Kraków|C|(12)255-67-41||
|107358|||Zakład Gospodarki Komunalnej|w Szamotułach Sp. z o.o.|ul. Wojska Polskiego 14||PL|64-500|SZAMOTUŁY|C|61/29-218-51||
|107359|||Promax Sp. z o.o.||ul. Pocztowa 14||PL|42-450|ŁAZY|C|||
|107360|||"""Miedzik"" Sp.z.o.o"||ul.Mieszka I 80||PL|71-011|Szczecin|C|||
|107361|||Control Process Trade Sp.z.o.o||ul.Obrońców Modlina 16||PL|30-733|Kraków|C|||
|107362|||JASTA Plus Sp. z o.o. Sp.K.||ul. Zamkowa 1||PL|68-200|Żary|C|||
|107363|||Przedsiębiorstwo Wodociągów i Kanal||ul.Wojska Polskiego 17||PL|73-150|ŁOBEZ|C|||
|107364|||Zakład Wodociągowo-Kanalizacyjny|w Śmiglu Sp. z o.o.|ul. hm.Zbigniewa Łukomskiego 19||PL|64-030|ŚMIGIEL|C|65/5180037||
|107365|||Gminny Zakład Wodociągów i Kanaliza|w Świerklanach|ul.Prosta 2||PL|44-264|JANKOWICE|C|32 422-96-60||
|107366|||INTEGRAL Sp. z o.o.||Langiewicza 37 skr.poczt. 16||PL|35-959|Rzeszów|C|||
|107367|||HYDREX|Sp.z.o.o. sp.k.|al.Piłsudskiego 135||PL|92-318|Łódź|C|42/633 33 10||
|107368|||"""OL-TERM"""|Rudziński Trusielewicz Spółka Jawna|ul. Budowlana 5||PL|10-424|Olsztyn|C|||
|107369|||Żagańskie Wodociągi i Kanalizacje S||ul. B.Chrobrego 44||PL|68-100|ŻAGAŃ|C|||
|107370|||P.K.R.I. WOD-BALL||Krokusowa 23a||PL|60-175|Poznań|C|||
|107371|||Przedsiębiorstwo Robót Inżynieryjny|"""Inżynieria"" S.A."|ul. Łapiguz 102||PL|21-400|Łuków|C|||
|107372|||HAMER Sp. z o.o.||ul.Gromadzka 66||PL|30-719|Kraków|C|(12)6532249||
|107373|||Mostostal Warszawa S.A.||ul. Konstruktorska 12A||PL|02-673|Warszawa|C|(022) 548-50-00||
|107374|||BUDIMEX||ul. Stawki 40||PL|01-040|Warszawa|C|||
|107375|||DEK Spółka z ograniczoną|odpowiedzialnością Sp.k.|ul. Pogorska 36 B||PL|32-500|Chrzanów|C|||
|107376|||ELEKTROBUDOWA Spółka Akcyjna|z siedzibą w Katowicach|ul.Porcelanowa 12||PL|40-246|Katowice|C|||
|107377|||Przedsiębiorstwo Produkcyjno-Handlo|-Usługowe MEGAN A.M. Szymkowiak|Os. Dębina 18/10||PL|61-450|Poznań|C|||
|107378|||PGE Górnictwo i Energetyka Konwencj|Oddz.KWB Bełchatów,Rogowiec,ul.Św B|ul. Węglowa 5||PL|97-400|Bełchatów|C|||
|107379|||Gminny Zakład Usług Komunalnych|w Bojanowie|ul.Parkowa 5||PL|37-433|BOJANÓW|C|||
|107380|||PAK Kopalnia Węgla Brunatnego Konin|Spółka Akcyjna|ul. 600-lecia 9||PL|62-540|Kleczew|C|||
|107381|||GPW Inżynieria Sp. z o.o.||ul.Rozalki 1||PL|41-948|PIEKARY ŚLĄSKIE|C|600-467-660||
|107382|||UNIPRO-PM||ul.Rzymowskiego 30/323||PL|02-729|Warszawa|C|022-8472812||
|107383|||ZHU ''MERKURY''Grzegorz Jaszczurows||ul.Jasienica 932||PL|43-385|Jasienica|C|||
|107384|||T4B Sp. z.o.o.||al. Stanów Zjednoczonych 32/U 5||PL|04-076|Warszawa|C|||
|107385|||Przedsiębiorstwo Wodociągów i Kanal|w Piasecznie Sp.z.o.o|ul.Żeromskiego 39||PL|05-500|PIASECZNO|C|||
|107386|||Górnośląskie Przedsiębiorstwo|Wodociągów Spółka Akcyjna|ul. Wojewódzka 19||PL|40-026|KATOWICE|C|||
|107387|||Chemoservis-Dwory S.A.||ul. Chemików 1||PL|32-600|OŚWIĘCIM|C|0338472062||
|107388|||Pfeifer & Langen Polska S.A.||ul.Mickiewicza 35||PL|60-837|Poznań|C|||
|107389|||P.H.U ASBUD s.c.|Piotr Skalski, Agnieszka Skalska|Nowa Biala 42||PL|09-411|Biała|C|243661685||
